season,week,team,opponent_team,player,position,pred_rec_yards,pred_carries,pred_rush_yards,pred_rec_yards_p25,pred_rec_yards_p75,pred_rush_yards_p25,pred_rush_yards_p75,offense_snaps_last,snap_pct_last,stable_role,rec_yards_adj,rush_yards_adj,total_yards_adj,rec_yards_adj_p25,rec_yards_adj_p75,rush_yards_adj_p25,rush_yards_adj_p75,total_yards_adj_p25,total_yards_adj_p75,bet_flag,shortlist_reason
2025,16,SF,IND,Christian McCaffrey,RB,44.91677137383125,16.270183788329895,85.33476730511468,31.168270330786537,41.858475347296086,75.68890729577122,96.9391880655986,62,0.8378378378378378,TRUE,40.42509423644813,93.86824403562616,134.2933382720743,28.05144329770788,37.672627812566475,83.25779802534835,106.63310687215848,111.30924132305624,144.30573468472494,TRUE,RB carries>= 5; snaps>= 15; snap%>= 0.2
2025,16,SF,IND,George Kittle,TE,50.94250430586787,0.5222227509773099,0.4413994305143139,35.533857762042246,61.389313221123544,0,0.01228287572947711,71,0.9594594594594594,TRUE,45.84825387528109,0.4855393735657454,46.33379324884683,31.980471985838022,55.25038189901119,0,0.01351116330242483,31.980471985838022,55.26389306231361,TRUE,Rec adj yards>= 20; snaps>= 15; snap%>= 0.2
2025,16,SF,IND,Jauan Jennings,WR,48.606894208117666,0.44520365413058016,0.3627775155876378,33.19824766429204,59.05370312337334,0,0,60,0.8108108108108109,TRUE,43.7462047873059,0.39905526714640166,44.1452600544523,29.878422897862837,53.148332811036006,0,0,29.878422897862837,53.148332811036006,TRUE,Rec adj yards>= 20; snaps>= 15; snap%>= 0.2
2025,16,SF,IND,Brian Robinson,RB,10.3288618497763,6.80955682034577,26.322722796466778,0,7.270565823241132,16.676862787123312,37.92714355695071,NA,NA,FALSE,9.295975664798672,28.95499507611346,38.25097074091213,0,6.543509240917019,18.344549065835643,41.719857912645786,18.344549065835643,48.2633671535628,TRUE,RB carries>= 5; snaps>= 15; snap%>= 0.2
2025,16,SF,IND,Ricky Pearsall,WR,29.78213075382041,0.6468848994636875,0.5469638156686426,14.373484209994782,40.22893966907608,0,0.11784726088380576,43,0.581081081081081,FALSE,26.80391767843837,0.6016601972355069,27.405577875673877,12.936135788995305,36.206045702168474,0,0.12963198697218634,12.936135788995305,36.33567768914066,TRUE,Rec adj yards>= 20; snaps>= 15; snap%>= 0.2
